title,price,link_item,image_url,index_,discount_idx,discount_percent_list,countReviews,type,category,official_idx,official
Điện Thoại OPPO A18 (4GB/128GB) - Hàng Chính Hãng,3.690.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a18-4gb128gb-hang-chinh-hang-i2526461201.html,https://img.lazcdn.com/g/p/37a59fee3d346d042997658b7e2a0ac1.jpg_400x400q75.jpg_.webp,1,1,8% Off,"15 Đã bán
(6)
Hồ Chí Minh",lazada,smartphone,1,1
Điện Thoại OPPO A58 (6GB/128GB) - Hàng Chính Hãng,4.790.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a58-6gb128gb-hang-chinh-hang-i2395322903.html,https://img.lazcdn.com/g/p/baa895eb9b86255786b4e33728c8b8fa.jpg_400x400q75.jpg_.webp,2,2,4% Off,"402 Đã bán
(69)
Hồ Chí Minh",lazada,smartphone,2,1
"Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh",2.190.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-a2-ips-lcd-652-hd-mediatek-helio-g36-5000-mah-i2407659466.html,https://img.lazcdn.com/g/p/0f42e2b38e002cbc475d2d1a48df10f8.jpg_400x400q75.jpg_.webp,3,3,,"8.3K Đã bán
(28)
Hồ Chí Minh",lazada,smartphone,3,1
iPhone 15 Plus - Hàng Chính Hãng VN/A,22.390.000 ₫,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html,https://img.lazcdn.com/g/ff/kf/Sa9b604c5a244493c9c1c6881efbd2d79z.png_400x400q75.png_.webp,4,4,14% Off,"679 Đã bán
(141)
Hồ Chí Minh",lazada,smartphone,4,1
"Điện Thoại iTel iT9210, iT9200 4G - Bắt Wifi + Phát Wifi Từ Sim, Màn Hình Lớn, Pin Trâu 1900mAh, Lướt Web Thả Ga [CHÍNH HÃNG]",645.000 ₫,https://www.lazada.vn/products/dien-thoai-itel-it9210-it9200-4g-bat-wifi-phat-wifi-tu-sim-man-hinh-lon-pin-trau-1900mah-luot-web-tha-ga-chinh-hang-i1906650401.html,https://img.lazcdn.com/g/p/8eaa3d48b81932d2d195834d8d3be385.jpg_400x400q75.jpg_.webp,5,5,35% Off,"(2)
Hà Nội",lazada,smartphone,5,0
Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng,8.990.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno11f-5g-8gb256gb-hang-chinh-hang-i2585085427.html,https://img.lazcdn.com/g/p/68b92564b73035db95823323320710a0.jpg_400x400q75.jpg_.webp,6,6,,Hồ Chí Minh,lazada,smartphone,6,1
"Điện thoại Tecno SPARK GO 2024 (4+4)GB/64GB - Unisoc T606 | 5000 mAh | 6,6"" HD+",2.590.000 ₫,https://www.lazada.vn/products/dien-thoai-tecno-spark-go-2024-44gb64gb-unisoc-t606-5000-mah-66-hd-i2526299640.html,https://img.lazcdn.com/g/p/6816fc9632f0a9b5314191a6290f7a0e.jpg_400x400q75.jpg_.webp,7,7,,"10 Đã bán
(4)
Hồ Chí Minh",lazada,smartphone,7,1
iPhone 15 Pro Max - Hàng Chính Hãng VN/A,30.290.000 ₫,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html,https://img.lazcdn.com/g/ff/kf/S5902e2ad8f264790ac80ce1bfce75d07e.png_400x400q75.png_.webp,8,8,13% Off,"10.3K Đã bán
(2471)
Hồ Chí Minh",lazada,smartphone,8,1
"[Điện thoại] Blackberry 7290 Likenew, đẹp theo năm tháng, trải nghiệm tuyệt vời cho người đam mê yêu hoài cổ",769.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-7290-likenew-dep-theo-nam-thang-trai-nghiem-tuyet-voi-cho-nguoi-dam-me-yeu-hoai-co-i2386157426.html,https://img.lazcdn.com/g/p/96f2669219e3cc460f7d72277702b7bc.jpg_400x400q75.jpg_.webp,9,9,23% Off,Hải Dương,lazada,smartphone,9,0
iPhone 13 - Hàng Chính Hãng VN/A,13.890.000 ₫,https://www.lazada.vn/products/iphone-13-hang-chinh-hang-vna-i1525577176.html,https://img.lazcdn.com/g/p/b9acb3e14a64bcce0e33f69d296df29c.png_400x400q75.png_.webp,10,10,44% Off,"4.7K Đã bán
(980)
Hồ Chí Minh",lazada,smartphone,10,1
Nokia 105 DS Pro 4G,680.000 ₫,https://www.lazada.vn/products/nokia-105-ds-pro-4g-i2473601864.html,https://img.lazcdn.com/g/p/dde00df758bee5e4554b5028011b3548.jpg_400x400q75.jpg_.webp,11,11,,"6 Đã bán
(3)
Hồ Chí Minh",lazada,smartphone,11,1
"[BufMobi] Blackberry Passport - Đã qua sử dụng, hoạt động ổn định",1.449.000 ₫,https://www.lazada.vn/products/bufmobi-blackberry-passport-da-qua-su-dung-hoat-dong-on-dinh-i2467844760.html,https://img.lazcdn.com/g/p/dee0267c8b1c1d33802d100f0be365d9.jpg_400x400q75.jpg_.webp,12,12,15% Off,"(1)
Hải Dương",lazada,smartphone,12,0
Điện thoại Samsung Galaxy S22 8GB+128GB chính hãng - Điện thoại AI - Galaxy AI - Độc quyền LAZADA,10.490.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-8gb128gb-chinh-hang-dien-thoai-ai-galaxy-ai-doc-quyen-lazada-i1714314288.html,https://img.lazcdn.com/g/p/1a8972b8c652fb80b6754b3bc093327a.jpg_400x400q75.jpg_.webp,13,13,52% Off,"201 Đã bán
(29)
Hồ Chí Minh",lazada,smartphone,13,1
[TẶNG Watch6 + Powerbank - KIỂM TRA GIỎ HÀNG] Điện thoại Samsung Galaxy Z Flip5 - Điện thoại AI - Bản lề Flex gập không kẽ hở - Flex Cam đa góc độ,21.990.000 ₫,https://www.lazada.vn/products/tang-watch6-powerbank-kiem-tra-gio-hang-dien-thoai-samsung-galaxy-z-flip5-dien-thoai-ai-ban-le-flex-gap-khong-ke-ho-flex-cam-da-goc-do-i2351112090.html,https://img.lazcdn.com/g/p/aab45e0135bcbd8259eb333433f114de.jpg_400x400q75.jpg_.webp,14,14,27% Off,"2.3K Đã bán
(468)
Hồ Chí Minh",lazada,smartphone,14,1
"[Điện thoại] Blackberry 8700 C,G,V Likenew, nhiều nhà mạng",699.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-8700-cgv-likenew-nhieu-nha-mang-i1735534954.html,https://img.lazcdn.com/g/ff/kf/S533e1a7328d547b8966df456258074001.jpg_400x400q75.jpg_.webp,15,15,13% Off,"(1)
Hải Dương",lazada,smartphone,15,0
Điện thoại Blackberry Bold Touch 9900 Likenew Zin nguyên bản,699.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-bold-touch-9900-likenew-zin-nguyen-ban-i1737650959.html,https://img.lazcdn.com/g/p/63d25ff8483c59bfb7b0c7caaa0b37e6.jpg_400x400q75.jpg_.webp,16,16,22% Off,Hải Dương,lazada,smartphone,16,0
Điện thoại Xiaomi Redmi A3 4+128GB,2.990.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-a3-4128gb-i2615141935.html,https://img.lazcdn.com/g/p/7a805be7b0853a468cb9221331eafdfc.png_400x400q75.png_.webp,17,17,,Hồ Chí Minh,lazada,smartphone,17,1
Nokia 110 DS Pro 4G,720.000 ₫,https://www.lazada.vn/products/nokia-110-ds-pro-4g-i2473551544.html,https://img.lazcdn.com/g/p/2e56555b15f1bc8b13e7c64281b97175.jpg_400x400q75.jpg_.webp,18,18,,"6 Đã bán
(2)
Hồ Chí Minh",lazada,smartphone,18,1
"[BufMobi] Blackberry Classic Q20 Likenew sử dụng tốt, máy nguyên bản",899.000 ₫,https://www.lazada.vn/products/bufmobi-blackberry-classic-q20-likenew-su-dung-tot-may-nguyen-ban-i1736070381.html,https://img.lazcdn.com/g/p/360038d10df1aaf771a5e083fe8a2320.jpg_400x400q75.jpg_.webp,19,19,40% Off,"22 Đã bán
(6)
Hải Dương",lazada,smartphone,19,0
[Trả góp 0%] Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store],31.190.000 ₫,https://www.lazada.vn/products/tra-gop-0-apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html,https://img.lazcdn.com/g/ff/kf/Sdc921409658f4dc38b8097141ebafb6fA.jpg_400x400q75.jpg_.webp,20,20,12% Off,"77 Đã bán
(10)
Hà Nội",lazada,smartphone,20,1
"Oppo R15x - điện thoại Oppo R15x 2sim ram 8G/512G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",549.000 ₫,https://www.lazada.vn/products/oppo-r15x-dien-thoai-oppo-r15x-2sim-ram-8g512g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2320292960.html,https://img.lazcdn.com/g/p/20da3da47fdd1dfebe4f329cff0d6f43.jpg_400x400q75.jpg_.webp,21,21,45% Off,"56 Đã bán
(49)
Hồ Chí Minh",lazada,smartphone,21,0
iPhone 15 Pro - Hàng Chính Hãng VN/A,25.490.000 ₫,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html,https://img.lazcdn.com/g/ff/kf/Sd7f82a7470bc469790882dcd49a6c2bcq.png_400x400q75.png_.webp,22,22,12% Off,"1.7K Đã bán
(327)
Hồ Chí Minh",lazada,smartphone,22,1
Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB,4.200.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-m14-5g-4gb128gb-4gb64gb-6gb128gb-i2538970251.html,https://img.lazcdn.com/g/p/8be1c26f303b9134d5914d808f462937.jpg_400x400q75.jpg_.webp,23,23,16% Off,"6 Đã bán
Hà Nội",lazada,smartphone,23,1
"Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ - Hàng Chính Hãng",2.290.000 ₫,https://www.lazada.vn/products/dien-thoai-zte-blade-v40-64gb128gb-pin-5000mah-667fhd-hang-chinh-hang-i2621627169.html,https://img.lazcdn.com/g/p/c0973aa81655c126fb212ddb7fabb526.jpg_400x400q75.jpg_.webp,24,24,15% Off,"9 Đã bán
(1)
Hồ Chí Minh",lazada,smartphone,24,1
Máy điện thoại Blackberry 9900/ 9930,690.000 ₫,https://www.lazada.vn/products/may-dien-thoai-blackberry-9900-9930-i2358447080.html,https://img.lazcdn.com/g/ff/kf/S6d5151db845a45c2a36c6c96444ffff1v.jpg_400x400q75.jpg_.webp,25,25,,Hà Nội,lazada,smartphone,25,0
"Điện thoại chắc chắn DOOGEE S110 (Mà hình 6,58 ”FHD ,CPU Helio G99 Octa Core ,66W Sạc nhanh, Pin 10800mAh, Điện thoại chống nước,chống va đập)",8.490.000 ₫,https://www.lazada.vn/products/dien-thoai-chac-chan-doogee-ma-hinh-658-fhd-cpu-helio-g99-octa-core-66w-sac-nhanh-pin-10800mah-dien-thoai-chong-nuocchong-va-dap-i2405591507.html,https://img.lazcdn.com/g/p/1b4590ddb9ec590e98b7e0e93caa28d7.jpg_400x400q75.jpg_.webp,26,26,15% Off,Hồ Chí Minh,lazada,smartphone,26,0
"SOYES XS15 3G mini điện thoại màn hình 3 inch điện thoại siêu nhỏ, thẻ SIM 2 gigabyte RAM 16 gigabyte ROM Android 8.1 điện thoại siêu mỏng, điện thoại dự phòng nhỏ nhất thế giới 1000mAh",1.012.198 ₫,https://www.lazada.vn/products/soyes-xs15-3g-mini-dien-thoai-man-hinh-3-inch-dien-thoai-sieu-nho-the-sim-2-gigabyte-ram-16-gigabyte-rom-android-81-dien-thoai-sieu-mong-dien-thoai-du-phong-nho-nhat-the-gioi-1000mah-i2509919111.html,https://img.lazcdn.com/g/p/7a95673b7421945ffffd82fdab97fa1a.jpg_400x400q75.jpg_.webp,27,27,48% Off,"(1)
Hà Nội",lazada,smartphone,27,0
Điện Thoại Samsung Galaxy A05 (4GB/128GB),2.590.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a05-4gb128gb-i2492624008.html,https://img.lazcdn.com/g/p/9d032afff0b626a65a2515602ab63f6c.png_400x400q75.png_.webp,28,28,26% Off,"17 Đã bán
(7)
Bình Dương",lazada,smartphone,28,1
Xiaomi 10/11 Youth Edition Qualcomm Snapdragon 765G/775G/780G Sm7250/7350 Tin Lưới Thép,66.000 ₫,https://www.lazada.vn/products/xiaomi-1011-youth-edition-qualcomm-snapdragon-765g775g780g-sm72507350-tin-luoi-thep-i2429500670.html,https://img.lazcdn.com/g/ff/kf/S5ad188b3d8524984a7592f110ebd8ff46.jpg_400x400q75.jpg_.webp,29,29,,Nước ngoài,lazada,smartphone,29,0
"Phiên bản toàn cầu của điện thoại di động chính hãng i15 Pro Max đã mở khóa điện thoại thông minh Màn hình lớn 6,7 inch 16GB + 1TB thẻ SIM kép Android 13.0 Mạng 5G 7800mah",1.369.093 ₫,https://www.lazada.vn/products/phien-ban-toan-cau-cua-dien-thoai-di-dong-chinh-hang-i15-pro-max-da-mo-khoa-dien-thoai-thong-minh-man-hinh-lon-67-inch-16gb-1tb-the-sim-kep-android-130-mang-5g-7800mah-i2532781958.html,https://img.lazcdn.com/g/p/780224abeb30d3c0eb803be270f3d5bc.jpg_400x400q75.jpg_.webp,30,30,48% Off,Hà Nội,lazada,smartphone,30,0
ĐIỆN THOẠI CẢM ỨNG GIÁ RẺ A3S ĐẸP LENG KENG,789.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-gia-re-a3s-dep-leng-keng-i1590342198.html,https://img.lazcdn.com/g/ff/kf/S59ef4668eab74a2ea650ea6d491d63a8b.jpg_400x400q75.jpg_.webp,31,31,37% Off,"(1)
Bạc Liêu",lazada,smartphone,31,0
Điện thoại giá rẻ i14 ProMax Di Động Chính Hãng 7.3Inch Di Động Bộ Nhớ Lớn 3+16GB Camera 48+108MP Pin 8000mAh điện thoại,949.600 ₫,https://www.lazada.vn/products/dien-thoai-gia-re-i14-promax-di-dong-chinh-hang-73inch-di-dong-bo-nho-lon-316gb-camera-48108mp-pin-8000mah-dien-thoai-i2265049904.html,https://img.lazcdn.com/g/p/505d26fd41ebaa1d188a7296d61b8661.jpg_400x400q75.jpg_.webp,32,32,50% Off,Hà Nội,lazada,smartphone,32,0
bán với giá thấp I15 pro Max 16G + 1TB 8000mah pin Android 13.0 HD 50 + 108MP Điện thoại Android 7.3 inch hoàn toàn mới và chính hãng,1.317.067 ₫,https://www.lazada.vn/products/ban-voi-gia-thap-i15-pro-max-16g-1tb-8000mah-pin-android-130-hd-50-108mp-dien-thoai-android-73-inch-hoan-toan-moi-va-chinh-hang-i2510109430.html,https://img.lazcdn.com/g/p/23590de997ad6384ddf2f5d6829bafd9.jpg_400x400q75.jpg_.webp,33,33,50% Off,Hà Nội,lazada,smartphone,33,0
Điện thoại OnePlus 11 (Snapdragon 8 gen 2 - AMOLED 2K) đã unlock 2 sim likenew kèm sạc 100W,9.900.000 ₫,https://www.lazada.vn/products/dien-thoai-oneplus-11-snapdragon-8-gen-2-amoled-2k-da-unlock-2-sim-likenew-kem-sac-100w-i2364171853.html,https://img.lazcdn.com/g/p/66716c7858ac5aabf8a53f7743c5c1f4.jpg_400x400q75.jpg_.webp,34,34,,Hà Nội,lazada,smartphone,34,0
Điện Thoại Thông Minh 2 Sim 2 Sóng SUGAR A100 - Tặng Ốp Lưng - Hàng Chính Hãng,880.000 ₫,https://www.lazada.vn/products/dien-thoai-thong-minh-2-sim-2-song-sugar-a100-tang-op-lung-hang-chinh-hang-i1894866508.html,https://img.lazcdn.com/g/p/22d280b37f15a0d3c736387b8f2aea82.jpg_400x400q75.jpg_.webp,35,35,48% Off,Hồ Chí Minh,lazada,smartphone,35,0
Điện thoại Tecno CAMON 20 8GB/256GB - Camera 64MP + 32MP | 5000 mAh | Sạc nhanh 33W | 6.7'' FHD AMOLED - BH 13 Tháng,4.990.000 ₫,https://www.lazada.vn/products/dien-thoai-tecno-camon-20-8gb256gb-camera-64mp-32mp-5000-mah-sac-nhanh-33w-67-fhd-amoled-bh-13-thang-i2326344244.html,https://img.lazcdn.com/g/p/41514a0edc4c9997b2b1cad9a1b88f99.jpg_400x400q75.jpg_.webp,36,36,,"52 Đã bán
(28)
Hồ Chí Minh",lazada,smartphone,36,1
iPhone 15 - Hàng Chính Hãng VN/A,19.890.000 ₫,https://www.lazada.vn/products/iphone-15-hang-chinh-hang-vna-i2417259469.html,https://img.lazcdn.com/g/ff/kf/S70c9e3fe014b4309b4f796b5f3fba0a5D.png_400x400q75.png_.webp,37,37,13% Off,"944 Đã bán
(212)
Hồ Chí Minh",lazada,smartphone,37,1
"Điện thoại Blackberry Q10 Likenew sử dụng tốt, máy nguyên bản",749.000 ₫,https://www.lazada.vn/products/dien-thoai-blackberry-q10-likenew-su-dung-tot-may-nguyen-ban-i2042625030.html,https://img.lazcdn.com/g/p/b96d9835fd72749871e5f3765ec1acc1.jpg_400x400q75.jpg_.webp,38,38,25% Off,"11 Đã bán
(4)
Hải Dương",lazada,smartphone,38,0
[TẶNG CỦ SẠC-QUÀ GIAO KÈM HÀNG] Điện thoại Samsung Galaxy M15 4GB+128GB - ĐỘC QUYỀN LAZADA,4.690.000 ₫,https://www.lazada.vn/products/tang-cu-sac-qua-giao-kem-hang-dien-thoai-samsung-galaxy-m15-4gb128gb-doc-quyen-lazada-i2620949564.html,https://img.lazcdn.com/g/p/d495bec2af45c25164f5222b1aae492b.jpg_400x400q75.jpg_.webp,39,39,,"319 Đã bán
(30)
Hồ Chí Minh",lazada,smartphone,39,1
"Điện thoại OPPO Reno11 F 5G Ram 8GB | 256GB Chính Hãng, Màn hình 6.7"" 120Hz | Mediatek Dimensity 7050 - BH 12 tháng",7.850.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno11-f-5g-ram-8gb-256gb-chinh-hang-man-hinh-67-120hz-mediatek-dimensity-7050-bh-12-thang-i2638583964.html,https://img.lazcdn.com/g/p/f4971155ae1c23a9aaca8e2eba301661.jpg_400x400q75.jpg_.webp,40,40,17% Off,Hồ Chí Minh,lazada,smartphone,40,1
Điện Thoại OPPO A18 (4GB/128GB) - Hàng Chính Hãng,3.690.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a18-4gb128gb-hang-chinh-hang-i2526461201.html,https://img.lazcdn.com/g/p/37a59fee3d346d042997658b7e2a0ac1.jpg_400x400q75.jpg_.webp,1,1,8% Off,"15 Đã bán
(6)
Hồ Chí Minh",lazada,smartphone,1,1
Điện Thoại OPPO A58 (6GB/128GB) - Hàng Chính Hãng,4.790.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-a58-6gb128gb-hang-chinh-hang-i2395322903.html,https://img.lazcdn.com/g/p/baa895eb9b86255786b4e33728c8b8fa.jpg_400x400q75.jpg_.webp,2,2,4% Off,"402 Đã bán
(69)
Hồ Chí Minh",lazada,smartphone,2,1
iPhone 15 Plus - Hàng Chính Hãng VN/A,22.390.000 ₫,https://www.lazada.vn/products/iphone-15-plus-hang-chinh-hang-vna-i2417254495.html,https://img.lazcdn.com/g/ff/kf/Sa9b604c5a244493c9c1c6881efbd2d79z.png_400x400q75.png_.webp,3,3,14% Off,"679 Đã bán
(141)
Hồ Chí Minh",lazada,smartphone,3,1
"Điện thoại Tecno SPARK GO 2024 (4+4)GB/64GB - Unisoc T606 | 5000 mAh | 6,6"" HD+",2.590.000 ₫,https://www.lazada.vn/products/dien-thoai-tecno-spark-go-2024-44gb64gb-unisoc-t606-5000-mah-66-hd-i2526299640.html,https://img.lazcdn.com/g/p/6816fc9632f0a9b5314191a6290f7a0e.jpg_400x400q75.jpg_.webp,4,4,,"10 Đã bán
(4)
Hồ Chí Minh",lazada,smartphone,4,1
[TẶNG Watch6 + Powerbank - KIỂM TRA GIỎ HÀNG] Điện thoại Samsung Galaxy Z Flip5 - Điện thoại AI - Bản lề Flex gập không kẽ hở - Flex Cam đa góc độ,21.990.000 ₫,https://www.lazada.vn/products/tang-watch6-powerbank-kiem-tra-gio-hang-dien-thoai-samsung-galaxy-z-flip5-dien-thoai-ai-ban-le-flex-gap-khong-ke-ho-flex-cam-da-goc-do-i2351112090.html,https://img.lazcdn.com/g/p/aab45e0135bcbd8259eb333433f114de.jpg_400x400q75.jpg_.webp,5,5,27% Off,"2.3K Đã bán
(468)
Hồ Chí Minh",lazada,smartphone,5,1
Điện thoại OPPO Reno11F 5G (8GB/256GB) - Hàng chính hãng,8.990.000 ₫,https://www.lazada.vn/products/dien-thoai-oppo-reno11f-5g-8gb256gb-hang-chinh-hang-i2585085427.html,https://img.lazcdn.com/g/p/68b92564b73035db95823323320710a0.jpg_400x400q75.jpg_.webp,6,6,,Hồ Chí Minh,lazada,smartphone,6,1
iPhone 15 Pro Max - Hàng Chính Hãng VN/A,30.290.000 ₫,https://www.lazada.vn/products/iphone-15-pro-max-hang-chinh-hang-vna-i2417233670.html,https://img.lazcdn.com/g/ff/kf/S5902e2ad8f264790ac80ce1bfce75d07e.png_400x400q75.png_.webp,7,7,13% Off,"10.3K Đã bán
(2471)
Hồ Chí Minh",lazada,smartphone,7,1
Điện thoại Samsung Galaxy S22 8GB+128GB chính hãng - Điện thoại AI - Galaxy AI - Độc quyền LAZADA,10.490.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-8gb128gb-chinh-hang-dien-thoai-ai-galaxy-ai-doc-quyen-lazada-i1714314288.html,https://img.lazcdn.com/g/p/1a8972b8c652fb80b6754b3bc093327a.jpg_400x400q75.jpg_.webp,8,8,52% Off,"201 Đã bán
(29)
Hồ Chí Minh",lazada,smartphone,8,1
iPhone 13 - Hàng Chính Hãng VN/A,13.890.000 ₫,https://www.lazada.vn/products/iphone-13-hang-chinh-hang-vna-i1525577176.html,https://img.lazcdn.com/g/p/b9acb3e14a64bcce0e33f69d296df29c.png_400x400q75.png_.webp,9,9,44% Off,"4.7K Đã bán
(980)
Hồ Chí Minh",lazada,smartphone,9,1
"Điện Thoại iTel iT9210, iT9200 4G - Bắt Wifi + Phát Wifi Từ Sim, Màn Hình Lớn, Pin Trâu 1900mAh, Lướt Web Thả Ga [CHÍNH HÃNG]",645.000 ₫,https://www.lazada.vn/products/dien-thoai-itel-it9210-it9200-4g-bat-wifi-phat-wifi-tu-sim-man-hinh-lon-pin-trau-1900mah-luot-web-tha-ga-chinh-hang-i1906650401.html,https://img.lazcdn.com/g/p/8eaa3d48b81932d2d195834d8d3be385.jpg_400x400q75.jpg_.webp,10,10,35% Off,"(2)
Hà Nội",lazada,smartphone,10,0
"Điện thoại Xiaomi Redmi A2| IPS LCD 6.52"" HD+| MediaTek Helio G36| 5000 mAh",2.190.000 ₫,https://www.lazada.vn/products/dien-thoai-xiaomi-redmi-a2-ips-lcd-652-hd-mediatek-helio-g36-5000-mah-i2407659466.html,https://img.lazcdn.com/g/p/0f42e2b38e002cbc475d2d1a48df10f8.jpg_400x400q75.jpg_.webp,11,11,,"8.3K Đã bán
(28)
Hồ Chí Minh",lazada,smartphone,11,1
Nokia 105 DS Pro 4G,680.000 ₫,https://www.lazada.vn/products/nokia-105-ds-pro-4g-i2473601864.html,https://img.lazcdn.com/g/p/dde00df758bee5e4554b5028011b3548.jpg_400x400q75.jpg_.webp,12,12,,"6 Đã bán
(3)
Hồ Chí Minh",lazada,smartphone,12,1
Xiaomi 10/11 Youth Edition Qualcomm Snapdragon 765G/775G/780G Sm7250/7350 Tin Lưới Thép,66.000 ₫,https://www.lazada.vn/products/xiaomi-1011-youth-edition-qualcomm-snapdragon-765g775g780g-sm72507350-tin-luoi-thep-i2429500670.html,https://img.lazcdn.com/g/ff/kf/S5ad188b3d8524984a7592f110ebd8ff46.jpg_400x400q75.jpg_.webp,13,13,,Nước ngoài,lazada,smartphone,13,0
Avio A501 - ĐT bàn phím Qwerty Danh bạ 1000 số,950.000 ₫,https://www.lazada.vn/products/avio-a501-dt-ban-phim-qwerty-danh-ba-1000-so-i228219702.html,https://img.lazcdn.com/g/p/1c5019c1b247306908c514f2c0d70290.jpg_400x400q75.jpg_.webp,14,14,,"6 Đã bán
(1)
Hồ Chí Minh",lazada,smartphone,14,0
Điện thoại Samsung Galaxy M14 5G 4GB|128GB ; 4GB|64GB ; 6GB|128GB,4.200.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-m14-5g-4gb128gb-4gb64gb-6gb128gb-i2538970251.html,https://img.lazcdn.com/g/p/8be1c26f303b9134d5914d808f462937.jpg_400x400q75.jpg_.webp,15,15,16% Off,"6 Đã bán
Hà Nội",lazada,smartphone,15,1
"Oppo R15x - điện thoại Oppo R15x 2sim ram 8G/512G máy Chính Hãng, lướt Wed Tiktok Facebook Youtube chất, Bảo hành 12 tháng",549.000 ₫,https://www.lazada.vn/products/oppo-r15x-dien-thoai-oppo-r15x-2sim-ram-8g512g-may-chinh-hang-luot-wed-tiktok-facebook-youtube-chat-bao-hanh-12-thang-i2320292960.html,https://img.lazcdn.com/g/p/20da3da47fdd1dfebe4f329cff0d6f43.jpg_400x400q75.jpg_.webp,16,16,45% Off,"56 Đã bán
(49)
Hồ Chí Minh",lazada,smartphone,16,0
"Điện Thoại ZTE Blade V40 (6+4)GB/128GB - Pin 5000mAh - 6.67""FHD+ - Hàng Chính Hãng",2.290.000 ₫,https://www.lazada.vn/products/dien-thoai-zte-blade-v40-64gb128gb-pin-5000mah-667fhd-hang-chinh-hang-i2621627169.html,https://img.lazcdn.com/g/p/c0973aa81655c126fb212ddb7fabb526.jpg_400x400q75.jpg_.webp,17,17,15% Off,"9 Đã bán
(1)
Hồ Chí Minh",lazada,smartphone,17,1
Điện Thoại Samsung Galaxy A05 (4GB/128GB),2.590.000 ₫,https://www.lazada.vn/products/dien-thoai-samsung-galaxy-a05-4gb128gb-i2492624008.html,https://img.lazcdn.com/g/p/9d032afff0b626a65a2515602ab63f6c.png_400x400q75.png_.webp,18,18,26% Off,"17 Đã bán
(7)
Bình Dương",lazada,smartphone,18,1
iPhone 15 Pro - Hàng Chính Hãng VN/A,25.490.000 ₫,https://www.lazada.vn/products/iphone-15-pro-hang-chinh-hang-vna-i2417249565.html,https://img.lazcdn.com/g/ff/kf/Sd7f82a7470bc469790882dcd49a6c2bcq.png_400x400q75.png_.webp,19,19,12% Off,"1.7K Đã bán
(327)
Hồ Chí Minh",lazada,smartphone,19,1
Điện Thoại Thông Minh 2 Sim 2 Sóng SUGAR A100 - Tặng Ốp Lưng - Hàng Chính Hãng,880.000 ₫,https://www.lazada.vn/products/dien-thoai-thong-minh-2-sim-2-song-sugar-a100-tang-op-lung-hang-chinh-hang-i1894866508.html,https://img.lazcdn.com/g/p/22d280b37f15a0d3c736387b8f2aea82.jpg_400x400q75.jpg_.webp,20,20,48% Off,Hồ Chí Minh,lazada,smartphone,20,0
[Trả góp 0%] Apple iPhone 15 Pro Max 256GB Chính hãng VN/A [Viettel Store],31.190.000 ₫,https://www.lazada.vn/products/tra-gop-0-apple-iphone-15-pro-max-256gb-chinh-hang-vna-viettel-store-i2416609251.html,https://img.lazcdn.com/g/ff/kf/Sdc921409658f4dc38b8097141ebafb6fA.jpg_400x400q75.jpg_.webp,21,21,12% Off,"77 Đã bán
(10)
Hà Nội",lazada,smartphone,21,1
ĐIỆN THOẠI CẢM ỨNG GIÁ RẺ A3S ĐẸP LENG KENG,789.000 ₫,https://www.lazada.vn/products/dien-thoai-cam-ung-gia-re-a3s-dep-leng-keng-i1590342198.html,https://img.lazcdn.com/g/ff/kf/S59ef4668eab74a2ea650ea6d491d63a8b.jpg_400x400q75.jpg_.webp,22,22,37% Off,"(1)
Bạc Liêu",lazada,smartphone,22,0
